VideoID	Description
2HpZvL-_fiY_40_44.avi	Two women are dancing.
2HpZvL-_fiY_40_44.avi	Two women are dancing.
2HpZvL-_fiY_40_44.avi	Two women are linking arms and dancing in circle in a living room.
2HpZvL-_fiY_40_44.avi	Two women dance together.
2HpZvL-_fiY_40_44.avi	Two women is dancing.
q-a6NEotUX8_5_10.avi	Two teams are playing soccer, and one team makes a goal.
q-a6NEotUX8_5_10.avi	A man scores a goal in soccer.
q-a6NEotUX8_5_10.avi	A man scores a goal in soccer.
q-a6NEotUX8_5_10.avi	Someone scores a goal in a soccer game.
q-a6NEotUX8_5_10.avi	Men are playing a football.
q-a6NEotUX8_5_10.avi	A soccer team is scoring a goal.
q-a6NEotUX8_5_10.avi	Players are playing football.
q-a6NEotUX8_5_10.avi	Soccer players score a goal.
q-a6NEotUX8_5_10.avi	A soccer team makes a score.
q-a6NEotUX8_5_10.avi	A man is making a soccer goal.
q-a6NEotUX8_5_10.avi	A soccer player heads a soccer ball into the goal.
q-a6NEotUX8_5_10.avi	The men are playing soccer.
q-a6NEotUX8_5_10.avi	A soccer player makes a goal.
fqly5kyO2MI_10_20.avi	A jackal is walking around in a field.
fqly5kyO2MI_10_20.avi	A jackal runs in a field.
fqly5kyO2MI_10_20.avi	A jackal is jogging through a field of high grass.
fqly5kyO2MI_10_20.avi	A fox is running on the grass-field.
fqly5kyO2MI_10_20.avi	A wild animal is hunting for prey.
fqly5kyO2MI_10_20.avi	A jackal is hunting in a field.
fqly5kyO2MI_10_20.avi	A jackal is running through grass.
fqly5kyO2MI_10_20.avi	A jackal is running over grass.
fqly5kyO2MI_10_20.avi	A jackal is walking through a field.
fqly5kyO2MI_10_20.avi	A jackal is trotting in the prairie.
fqly5kyO2MI_10_20.avi	An animal runs across a field.
fqly5kyO2MI_10_20.avi	A jackal is trotting through a field.
fqly5kyO2MI_10_20.avi	A coyote is running.
fqly5kyO2MI_10_20.avi	A jackal is hunting.
fqly5kyO2MI_10_20.avi	A jackal is running through a field.
fqly5kyO2MI_10_20.avi	A fox is walking through a field.
fqly5kyO2MI_10_20.avi	The coyote searched for food in the field.
fqly5kyO2MI_10_20.avi	The fox is running.
fqly5kyO2MI_10_20.avi	A fox is looking for something in the grass.
fqly5kyO2MI_10_20.avi	The coyote searched for food.
AKVBK-0veE8_5_12.avi	A person driving a car backs up.
AKVBK-0veE8_5_12.avi	A small car backs out of a parking space.
AKVBK-0veE8_5_12.avi	A driver moves a car in reverse.
AKVBK-0veE8_5_12.avi	A car is backing up on the road.
AKVBK-0veE8_5_12.avi	Someone is moving a car in reverse.
AKVBK-0veE8_5_12.avi	A car is taking reverse.
AKVBK-0veE8_5_12.avi	A van is backing out of a driveway.
AKVBK-0veE8_5_12.avi	A car is backing away from automatic poles.
AKVBK-0veE8_5_12.avi	A car backs out of a space.
AKVBK-0veE8_5_12.avi	A car is backing out of a blocked lane.
AKVBK-0veE8_5_12.avi	A car is backing up.
AKVBK-0veE8_5_12.avi	Someone is driving a car.
AKVBK-0veE8_5_12.avi	A car is backing up.
AKVBK-0veE8_5_12.avi	The car backed up.
AKVBK-0veE8_5_12.avi	The car backed out of the driveway.
AKVBK-0veE8_5_12.avi	A car backs out of a drive way.
AKVBK-0veE8_5_12.avi	A car backs out of the frame.
AKVBK-0veE8_5_12.avi	The car backed away from two posts.
klFyrnrUSck_87_100.avi	A woman is frying food.
klFyrnrUSck_87_100.avi	A woman is deep frying a piece of meat.
klFyrnrUSck_87_100.avi	A woman is frying a food.
klFyrnrUSck_87_100.avi	A woman fries a slice of meat.
klFyrnrUSck_87_100.avi	A woman is frying meat.
klFyrnrUSck_87_100.avi	A woman is frying something.
klFyrnrUSck_87_100.avi	A woman is frying a piece of meat in a large skillet.
klFyrnrUSck_87_100.avi	A woman is placing food in a pot of hot water.
klFyrnrUSck_87_100.avi	A woman deep fries a piece of breaded meat.
klFyrnrUSck_87_100.avi	A woman is deep frying a pork chop.
klFyrnrUSck_87_100.avi	A woman is deep frying food.
klFyrnrUSck_87_100.avi	A woman is cooking meat.
klFyrnrUSck_87_100.avi	A woman is deep frying some meat.
klFyrnrUSck_87_100.avi	A woman places a coated pork slab into hot oil and deep fries it till golden brown.
klFyrnrUSck_87_100.avi	The lady fried the breaded meat in hot oil.
klFyrnrUSck_87_100.avi	The woman is dropping the breaded pork chop into the hot oil.
klFyrnrUSck_87_100.avi	A woman puts some meat in a bowl.
klFyrnrUSck_87_100.avi	The lady fried the meat in not oil.
ZnLgsasu82g_71_81.avi	A boy rides a bike on a fence.
ZnLgsasu82g_71_81.avi	A biker is performing stunts.
ZnLgsasu82g_71_81.avi	A BMX biker rides along the top of a fence.
ZnLgsasu82g_71_81.avi	A boy is riding a bicycle on a gate.
ZnLgsasu82g_71_81.avi	A boy is riding a bike on a gate.
ZnLgsasu82g_71_81.avi	A boy riding a bike on top of a of a wrought iron fence.
ZnLgsasu82g_71_81.avi	A boy rode his bike on top of a fence.
ZnLgsasu82g_71_81.avi	A boy rode his bike on top of a metal fence.
ZnLgsasu82g_71_81.avi	A kid is riding a bicycle along the top of a fence and a wall.
ZnLgsasu82g_71_81.avi	A kid is riding his bike on top of a fence.
ZnLgsasu82g_71_81.avi	A kid rides a bike on the top of a narrow metal gate.
ZnLgsasu82g_71_81.avi	A man on a bike rides over a fence.
ZnLgsasu82g_71_81.avi	A man rides a bicycle on a fence,
ZnLgsasu82g_71_81.avi	A man rides a bike across a gate.
ZnLgsasu82g_71_81.avi	A man riding a bi-cycle on top of a closed gate jumps and lands with his bike to the pavement beside it.
ZnLgsasu82g_71_81.avi	A person is riding a bike on top of a fence rail.
ZnLgsasu82g_71_81.avi	A person rides their bicycle across the top of a gate.
ZnLgsasu82g_71_81.avi	The man is riding his bike on the fence.
c2a0GcoJAjw_52_73.avi	A group of workers are sculpting.
c2a0GcoJAjw_52_73.avi	A man chisels a golden artifact.
c2a0GcoJAjw_52_73.avi	A man is carving a statue.
c2a0GcoJAjw_52_73.avi	A man is sanding a statue.
c2a0GcoJAjw_52_73.avi	A man is sculpturing a fine bronze statue of God.
c2a0GcoJAjw_52_73.avi	A statue is being made by hand.
c2a0GcoJAjw_52_73.avi	Men are polishing traditional Indian figures.
c2a0GcoJAjw_52_73.avi	Men are sculpting with bronze.
c2a0GcoJAjw_52_73.avi	Peoples are making statues.
c2a0GcoJAjw_52_73.avi	Sculptors carve religious icons.
c2a0GcoJAjw_52_73.avi	Several men make Buddha statues.
c2a0GcoJAjw_52_73.avi	Some Indian men are carving metal figurines.
c2a0GcoJAjw_52_73.avi	Someone is carving a statue.
c2a0GcoJAjw_52_73.avi	The man is chiseling a statue.
LwicaralvS0_90_104.avi	A man pours sugar in his coffee and drinks it.
LwicaralvS0_90_104.avi	A man pours a bunch of sugar into his coffee and drinks.
LwicaralvS0_90_104.avi	A man pours sugar into his cup of coffee and drinks the coffee.
LwicaralvS0_90_104.avi	A man is adding sugar in the cup of liquid and then drinking it.
LwicaralvS0_90_104.avi	A man is stirring sugar into his coffee.
LwicaralvS0_90_104.avi	A man is pouring sugar into a cup of coffee and then drinking it.
LwicaralvS0_90_104.avi	A man is drinking coffee.
LwicaralvS0_90_104.avi	A man is drinking coffee.
LwicaralvS0_90_104.avi	A man is putting sugar in his coffee, then drinking it.
LwicaralvS0_90_104.avi	A man is pouring sugar into his coffee.
LwicaralvS0_90_104.avi	A man puts sugar in his coffee and drinks it.
LwicaralvS0_90_104.avi	A man is pouring sugar into his coffee.
LwicaralvS0_90_104.avi	A man is drinking coffee.
LwicaralvS0_90_104.avi	A man is pouring sugar into his coffee and drinking it.
LwicaralvS0_90_104.avi	A man adds sugar to his coffee before he drinks it.
LwicaralvS0_90_104.avi	The man poured sugar into his coffee.
LwicaralvS0_90_104.avi	The man is drinking coffee.
LwicaralvS0_90_104.avi	A man drinks his coffee.
LwicaralvS0_90_104.avi	The man poured sugar into his coffee.
3mbBbFH9fAg_21_29.avi	A group of men is smiling.
3mbBbFH9fAg_21_29.avi	A man is mowing his lawn while others watch.
3mbBbFH9fAg_21_29.avi	A man is mowing his yard and smiling at onlookers that smile creepily back.
3mbBbFH9fAg_21_29.avi	A man is mowing the lawn as he turns and watches four others and goes wide-eyed.
3mbBbFH9fAg_21_29.avi	A man is pushing something in a garden, when the scene flashes to four people, one who is carrying a sign, and then flashes to an older man with a wide grin on his face.
3mbBbFH9fAg_21_29.avi	A man is skipping through the grass.
3mbBbFH9fAg_21_29.avi	A man is walking and smiling.
3mbBbFH9fAg_21_29.avi	A man with a strange look is mowing the lawn while other strange people watch.
3mbBbFH9fAg_21_29.avi	Four people declare that the end is nigh.
3mbBbFH9fAg_21_29.avi	Men are smiling.
3mbBbFH9fAg_21_29.avi	People are smiling.
3mbBbFH9fAg_21_29.avi	People are smiling.
3mbBbFH9fAg_21_29.avi	People are walking in the garden.
3mbBbFH9fAg_21_29.avi	People smile unrealistically.
3mbBbFH9fAg_21_29.avi	People smile weirdly.
3mbBbFH9fAg_21_29.avi	Several people smile in an extremely creepy manner.
3mbBbFH9fAg_21_29.avi	The man is mowing his lawn.
3mbBbFH9fAg_21_29.avi	The man pushed his mower.
3mbBbFH9fAg_21_29.avi	The man was scared of the people.
kZfBt5me3Pg_2_7.avi	A man, driving down the street, is toting a woman on the back of his motorcycle.
kZfBt5me3Pg_2_7.avi	A man and woman are driving on a motorcycle.
kZfBt5me3Pg_2_7.avi	A man and woman ride a motorcycle.
kZfBt5me3Pg_2_7.avi	A man and woman are riding a motorcycle.
kZfBt5me3Pg_2_7.avi	A woman and a man are riding on a motor-cycle.
kZfBt5me3Pg_2_7.avi	A man and a woman are riding a motorcycle through the streets.
kZfBt5me3Pg_2_7.avi	A man is riding a bike with a woman.
kZfBt5me3Pg_2_7.avi	A man, and a woman are riding on a motorcycle.
kZfBt5me3Pg_2_7.avi	A man and woman are riding a motorcycle.
kZfBt5me3Pg_2_7.avi	A man and woman are riding a motorcycle.
kZfBt5me3Pg_2_7.avi	The man gave the woman a ride on the motorcycle.
kZfBt5me3Pg_2_7.avi	The man and woman are riding a motorcycle.
kZfBt5me3Pg_2_7.avi	A man is driving a motorcycle and a woman on the back is singing to him.
kZfBt5me3Pg_2_7.avi	A man and woman ride down the road.
kZfBt5me3Pg_2_7.avi	The man gave the girl a ride on his motorcycle.
J3_hkgu6MGc_43_52.avi	A car driven down the street at night stops, and people start to get out.
J3_hkgu6MGc_43_52.avi	A car parks.
J3_hkgu6MGc_43_52.avi	A car parks.
J3_hkgu6MGc_43_52.avi	A car is driving down a road with it's headlights on at night and it stops.
J3_hkgu6MGc_43_52.avi	A person is driving a car in the night.
J3_hkgu6MGc_43_52.avi	A car parks on the side of the road.
J3_hkgu6MGc_43_52.avi	Two persons are getting out from a car.
J3_hkgu6MGc_43_52.avi	A car comes down a street and parks.
J3_hkgu6MGc_43_52.avi	A car is moving down the road at night.
J3_hkgu6MGc_43_52.avi	A car drives down a dark street.
J3_hkgu6MGc_43_52.avi	A car is being driven, and then parked.
J3_hkgu6MGc_43_52.avi	A car is pulling up to a curb.
J3_hkgu6MGc_43_52.avi	A car is driving at night.
J3_hkgu6MGc_43_52.avi	A car is parking.
J3_hkgu6MGc_43_52.avi	A car is driving down the street.
J3_hkgu6MGc_43_52.avi	The car came to a stop at a house and the people got out of the car.
J3_hkgu6MGc_43_52.avi	The car is driving at night.
J3_hkgu6MGc_43_52.avi	A car parks on a dark street.
J3_hkgu6MGc_43_52.avi	The car stopped at someone's house and let the people out.
HPFLN5azwtA_56_63.avi	A badger digs a hole.
HPFLN5azwtA_56_63.avi	A badger is burrowing a hole.
HPFLN5azwtA_56_63.avi	A badger is digging a burrow.
HPFLN5azwtA_56_63.avi	A badger is digging a burrow.
HPFLN5azwtA_56_63.avi	A badger is digging a hole.
HPFLN5azwtA_56_63.avi	A badger is digging a hole.
HPFLN5azwtA_56_63.avi	A badger is digging a hole.
HPFLN5azwtA_56_63.avi	A badger is digging a hole.
HPFLN5azwtA_56_63.avi	A badger is digging a hole.
HPFLN5azwtA_56_63.avi	A badger is digging a hole.
HPFLN5azwtA_56_63.avi	A badger is digging a hole.
HPFLN5azwtA_56_63.avi	A badger is digging in the dirt.
HPFLN5azwtA_56_63.avi	A badger is digging the earth.
HPFLN5azwtA_56_63.avi	A badger, whose back alone is visible, is digging a hole in the ground.
HPFLN5azwtA_56_63.avi	An animal digs a hole.
HPFLN5azwtA_56_63.avi	The badger dug a hole in the ground.
HPFLN5azwtA_56_63.avi	The badger dug a hole in the ground.
HPFLN5azwtA_56_63.avi	The mole is burrowing a hole.
IhwPQL9dFYc_143_147.avi	A woman pours oil from a small glass bowl into a wok-like skillet.
IhwPQL9dFYc_143_147.avi	A woman pours oil on a skillet.
IhwPQL9dFYc_143_147.avi	A woman is pouring oil into a wok.
IhwPQL9dFYc_143_147.avi	A woman pours oil into a skillet.
IhwPQL9dFYc_143_147.avi	A woman is pouring two small bowls of liquid into a skillet.
IhwPQL9dFYc_143_147.avi	A woman is adding  oil in the pan.
IhwPQL9dFYc_143_147.avi	A woman is pouring liquid into a skillet on the stove.
IhwPQL9dFYc_143_147.avi	A woman is adding oil to frying pan.
IhwPQL9dFYc_143_147.avi	A woman is pouring oil into frying pan.
IhwPQL9dFYc_143_147.avi	A woman is pouring oil into a frying pan.
IhwPQL9dFYc_143_147.avi	A woman is putting oil into a skillet.
IhwPQL9dFYc_143_147.avi	A woman is pouring oil into a pan.
IhwPQL9dFYc_143_147.avi	A woman is adding oil to a pan.
IhwPQL9dFYc_143_147.avi	A woman pours oil in a pan.
IhwPQL9dFYc_143_147.avi	The woman is pouring oil into the pan.
IhwPQL9dFYc_143_147.avi	A woman puts some cooking oil in a pan.
IhwPQL9dFYc_143_147.avi	A woman pours a liquid into a skillet.
HN-ccxID8IM_3_10.avi	A lemur is sitting on the ground looking around.
HN-ccxID8IM_3_10.avi	A lemur is sitting and watching.
HN-ccxID8IM_3_10.avi	A lemur is sitting in the ground.
HN-ccxID8IM_3_10.avi	A lemur is sitting legs stretched out on the ground and looking around.
HN-ccxID8IM_3_10.avi	A lemur is sitting on a road.
HN-ccxID8IM_3_10.avi	A lemur is sitting on the ground.
HN-ccxID8IM_3_10.avi	A lemur is sitting on the ground.
HN-ccxID8IM_3_10.avi	A lemur is sitting on the ground.
HN-ccxID8IM_3_10.avi	A lemur is sitting on the ground.
HN-ccxID8IM_3_10.avi	A lemur is sitting on the land and watching something.
HN-ccxID8IM_3_10.avi	A lemur is sitting upright on the ground.
HN-ccxID8IM_3_10.avi	A Lemur is sitting.
HN-ccxID8IM_3_10.avi	A lemur sits and looks around.
HN-ccxID8IM_3_10.avi	A lemur sitting on the road with its tail beneath the stretched hind limbs is facing the camera.
HN-ccxID8IM_3_10.avi	A ring-tailed lemur sits on the ground.
HN-ccxID8IM_3_10.avi	The animal sat on his haunches like a human.
HN-ccxID8IM_3_10.avi	The animal sat on the ground like a human.
HN-ccxID8IM_3_10.avi	The lemur is sitting down.
fjDvKHkmxs0_119_126.avi	A man driving a car.
fjDvKHkmxs0_119_126.avi	A man drives a car.
fjDvKHkmxs0_119_126.avi	A man drives around a town.
fjDvKHkmxs0_119_126.avi	A man drove his car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving a car.
fjDvKHkmxs0_119_126.avi	A man is driving and turning a car to park it.
fjDvKHkmxs0_119_126.avi	A man is drivong a car.
fjDvKHkmxs0_119_126.avi	The man drove his car.
fjDvKHkmxs0_119_126.avi	The man is driving a car.
hJFBXHtxKIc_118_123.avi	Someone pours oil from a bottle into a saucepan.
hJFBXHtxKIc_118_123.avi	A person pours oil in a pot.
hJFBXHtxKIc_118_123.avi	A person is pouring olive oil into a pot on the stove.
hJFBXHtxKIc_118_123.avi	A person pours oil into a pot.
hJFBXHtxKIc_118_123.avi	Someone is pouring olive oil into a pan.
hJFBXHtxKIc_118_123.avi	A person is pouring oil in the pan.
hJFBXHtxKIc_118_123.avi	A chef oils a pan.
hJFBXHtxKIc_118_123.avi	Someone is pouring oil into a pot.
hJFBXHtxKIc_118_123.avi	A man is adding oil to a pan.
hJFBXHtxKIc_118_123.avi	A man is pouring oil into a pan.
hJFBXHtxKIc_118_123.avi	A woman is pouring olive oil into a pan.
hJFBXHtxKIc_118_123.avi	Someone is putting oil into a pan.
hJFBXHtxKIc_118_123.avi	A man is adding oil to a pot.
hJFBXHtxKIc_118_123.avi	A man drizzles olive oil to cover the bottom of a pan placed on the gas stove.
hJFBXHtxKIc_118_123.avi	The lady poured oil in a pot.
hJFBXHtxKIc_118_123.avi	The man is pouring oil into the pot.
hJFBXHtxKIc_118_123.avi	A man is pouring olive oil into a saucepan.
hJFBXHtxKIc_118_123.avi	A person pours cooking oil into a pot.
hJFBXHtxKIc_118_123.avi	The lady poured oil in the pot.
4D1o4FC8YbA_29_39.avi	A woman dances in the rain out side.
4D1o4FC8YbA_29_39.avi	A girl dances in the rain.
4D1o4FC8YbA_29_39.avi	A woman dances in the rain.
4D1o4FC8YbA_29_39.avi	A woman dances in the rain.
4D1o4FC8YbA_29_39.avi	A woman is dancing and signing in the rain.
4D1o4FC8YbA_29_39.avi	A woman is dancing and singing in the rain.
4D1o4FC8YbA_29_39.avi	A woman is dancing in the rain in a garden.
4D1o4FC8YbA_29_39.avi	A woman is dancing in the rain.
4D1o4FC8YbA_29_39.avi	A woman is dancing in the rain.
4D1o4FC8YbA_29_39.avi	A woman is dancing in the rain.
4D1o4FC8YbA_29_39.avi	A woman is dancing in the rain.
4D1o4FC8YbA_29_39.avi	A woman is dancing in the rain.
4D1o4FC8YbA_29_39.avi	A woman is dancing in the rain.
4D1o4FC8YbA_29_39.avi	A woman is dancing.
4D1o4FC8YbA_29_39.avi	The girl danced in the rain.
4D1o4FC8YbA_29_39.avi	The lady danced in the rain.
4D1o4FC8YbA_29_39.avi	The woman is dancing in the rain.
0lh_UWF9ZP4_38_46.avi	A woman pours a liquid and seasonings in a small glass bowl and whips them with a wire whisk.
0lh_UWF9ZP4_38_46.avi	A woman puts ingredients in a bowl.
0lh_UWF9ZP4_38_46.avi	A woman is pouring ingredients into a bowl.
0lh_UWF9ZP4_38_46.avi	A woman is pouring ingredients in a bowl.
0lh_UWF9ZP4_38_46.avi	A woman is adding ingredients to a small glass dish.
0lh_UWF9ZP4_38_46.avi	A man is adding something to a bowl.
0lh_UWF9ZP4_38_46.avi	A woman is placing some ingredients into a bowl.
0lh_UWF9ZP4_38_46.avi	Someone is mixing ingrediants.
0lh_UWF9ZP4_38_46.avi	A woman is adding several ingredients to a bowl.
0lh_UWF9ZP4_38_46.avi	the lady added ingredients to the water in the bowl and whisked it.
0lh_UWF9ZP4_38_46.avi	The woman is seasoning the oil.
0lh_UWF9ZP4_38_46.avi	A woman uses an egg beater on a mixture.
0lh_UWF9ZP4_38_46.avi	The lady whisked the ingredients in the bowl.
7M-jsjLB20Y_11_30.avi	A cat play with a hand.
7M-jsjLB20Y_11_30.avi	A kitten bites a woman's finger.
7M-jsjLB20Y_11_30.avi	A kitten is playing with a woman's finger.
7M-jsjLB20Y_11_30.avi	A kitten is playing.
7M-jsjLB20Y_11_30.avi	A lady is fondling a kitten using her fingers as it sucks her index finger.
7M-jsjLB20Y_11_30.avi	A small kitten is playing with a lady's finger.
7M-jsjLB20Y_11_30.avi	A tiny kitten biting a woman's finger.
7M-jsjLB20Y_11_30.avi	A woman is playing with a cat.
7M-jsjLB20Y_11_30.avi	A woman is playing with a kitten.
7M-jsjLB20Y_11_30.avi	A woman is playing with a little kitten.
7M-jsjLB20Y_11_30.avi	A woman plays with a kitten with her finger.
7M-jsjLB20Y_11_30.avi	A women playing with a cat.
7M-jsjLB20Y_11_30.avi	The kitten is biting the woman's findertip.
7M-jsjLB20Y_11_30.avi	The kitten played the person's finger.
7M-jsjLB20Y_11_30.avi	The woman is playing with the kitten.
7M-jsjLB20Y_11_30.avi	A female plays with a tiny cat, with her index finger.
LyYJiKxHZz0_0_10.avi	Runners are racing on a stretch of road.
LyYJiKxHZz0_0_10.avi	The women are running.
LyYJiKxHZz0_0_10.avi	Two female runners are running a marathon.
LyYJiKxHZz0_0_10.avi	Two females are running in a race.
LyYJiKxHZz0_0_10.avi	Two ladies competed in a race.
LyYJiKxHZz0_0_10.avi	Two ladies raced in a marathon.
LyYJiKxHZz0_0_10.avi	Two people run competitively.
